,name,rating,reviews,salary,company_type,headquarter
8513,Unicom Infotel,3.8,80,453.0,Telecom ,Mumbai
8514,Velocity Software Solutions,4.4,80,332.0,IT Services & Consulting ,Noida
8515,Jal International,4.1,80,234.0,Oil & Gas ,Dammam
8516,Saviance Technologies,4.6,80,140.0,IT Services & Consulting ,Metuchen
8517,Plr Projects,4.5,80,343.0,Engineering & Construction ,Hyderabad
8518,Mahanagar Telephone Nigam,3.8,80,400.0,Telecom ,New Delhi
8519,SembCorp,4.2,80,471.0,Power ,Singapore
8520,Unicom Infotel,3.8,80,453.0,Telecom ,Mumbai
8521,Medsource Ozone Biomedicals,3.7,80,338.0,Pharma ,Faridabad
8522,Rishi Laser,3.7,80,383.0,201-500 Employees ,Mumbai
8523,Kabra Extrusion Technik,4.0,80,562.0,Industrial Machinery ,Mumbai
8524,Dayanand Medical College & Hospital,3.7,80,456.0,Healthcare ,Ludhiana
8525,Man Infraconstruction,4.0,80,300.0,Real Estate ,Mumbai
8526,SembCorp,4.2,80,471.0,Power ,Singapore
8527,Shrachi Group,3.3,80,326.0,Real Estate ,Kolkata
8528,HIDADA,3.6,80,212.0,Engineering & Construction ,Jeddah
8529,Hindusthan Engineering & Industries,2.8,80,419.0,Industrial Machinery ,Kolkata
8530,Rinac India,3.9,80,465.0,Import & Export ,Bangalore/Bengaluru
8531,PPS International,4.0,80,622.0,Industrial Machinery ,Greater Noida
8532,Rabwin Industries,3.6,80,641.0,Industrial Machinery ,Coimbatore
8533,REVA University,3.9,80,511.0,Education & Training ,Bengaluru
8534,Ginesys,3.7,80,526.0,201-500 Employees ,Gurgaon
8535,Rotary Engineering,4.5,80,303.0,Oil & Gas ,Singapore
8536,Saint-Gobain Weber,3.7,80,442.0,Engineering & Construction ,Mumbai
8537,Sensiple,3.3,80,1300.0,IT Services & Consulting ,Iselin
8538,Magna Steyr,4.4,80,797.0,Automobile ,Aurora
8539,China Steel Corporation,4.3,80,469.0,Metals & Mining ,Kaohsiung
8540,Rakshit Drugs,3.1,80,505.0,Pharma ,Hyderabad
8541,PPS International,4.0,80,622.0,Industrial Machinery ,Greater Noida
8542,Zamil,3.9,80,130.0,Financial Services ,Al Khobar
8543,Signity Solutions,4.4,80,154.0,IT Services & Consulting ,Mohali
8544,Hindusthan Engineering & Industries,2.8,80,419.0,Industrial Machinery ,Kolkata
8545,Rinac India,3.9,80,465.0,Import & Export ,Bangalore/Bengaluru
8546,Lavie World,3.9,80,416.0,Retail ,Mumbai
8547,Rabwin Industries,3.6,80,641.0,Industrial Machinery ,Coimbatore
8548,Ibg Fincon Solutions,4.2,80,174.0,Financial Services ,Pune
8549,China Steel Corporation,4.3,80,469.0,Metals & Mining ,Kaohsiung
8550,Lark Laboratories (I),3.2,80,288.0,Pharma ,New Delhi
8551,Usha Armour,3.5,80,371.0,Law Enforcement & Security ,Bengaluru
8552,Meditrina Hospital,3.3,80,429.0,Healthcare ,Kollam
8553,Magna Steyr,4.4,80,797.0,Automobile ,Aurora
8554,REVA University,3.9,80,511.0,Education & Training ,Bengaluru
8555,Rotary Engineering,4.5,80,303.0,Oil & Gas ,Singapore
8556,Saint-Gobain Weber,3.7,80,442.0,Engineering & Construction ,Mumbai
8557,Highly Electrical Appliances India,3.6,80,565.0,Electrical Equipment ,Ahmedabad
8558,Zenith Leisure Holidays,3.7,80,405.0,Travel & Tourism ,New Delhi
8559,Medsource Ozone Biomedicals,3.7,80,338.0,Pharma ,Faridabad
8560,Cashfree Payments,3.6,80,857.0,FinTech ,Bangalore
8561,ICE Data Services,3.5,80,665.0,Financial Services ,Atlanta
8562,Learning Routes,4.1,80,266.0,EdTech ,Gurgaon
8563,WPP,3.7,80,1100.0,Marketing & Advertising ,London
8564,Delval Flow Controls,4.3,80,641.0,Industrial Machinery ,Louisiana
8565,Nissin Abc Logistics,4.4,80,403.0,Logistics ,Gurugram
8566,JSW One Platforms,3.0,80,401.0,Building Material ,Mumbai
8567,DLV Software,4.0,80,61.0,IT Services & Consulting ,Hyderabad/Secunderabad
8568,Nanavati Max Super Speciality Hospital,4.0,80,325.0,Mumbai +1 more,Mumbai
8569,Thriveni Sainik Mining,4.3,80,493.0,Metals & Mining ,Hazaribagh
8570,Kreate Energy,3.5,80,368.0,Power ,New Delhi
8571,GAP IT Services India,3.8,80,576.0,IT Services & Consulting ,San Francisco
8572,Magnit Global,3.8,80,170.0,Software Product ,Vadodara
8573,Anyone Home,3.8,79,580.0,Internet ,Lake Forest
8574,Optimize IT Systems,3.8,79,601.0,IT Services & Consulting ,Bidhannagar
8575,Amplifon,3.6,79,367.0,Medical Equipment ,Milan
8576,Oswal Industries,3.8,79,441.0,Financial Services ,Mumbai
8577,Alexander Mann Solutions,3.1,79,270.0,Recruitment ,London
8578,Batliboi,4.0,79,413.0,Industrial Machinery ,Mumbai
8579,Indu Projects,4.4,79,263.0,Engineering & Construction ,Hyderabad
8580,PICL,3.8,79,395.0,Semiconductors ,Faridabad
8581,YCH Logistics,4.0,79,488.0,Logistics ,Singapore
8582,Transdyne IT Services,3.5,79,250.0,IT Services & Consulting ,Hyderabad/Secunderabad
8583,Newtech Medical Devices,3.2,79,277.0,Medical Equipment ,Faridabad
8584,KMC HOSPITAL,3.8,79,335.0,Healthcare ,Coimbatore
8585,Daurala Sugar Works,4.0,79,374.0,501-1k Employees ,Meerut
8586,CADS Software,3.8,79,497.0,IT Services & Consulting ,Chennai
8587,Rishi FIBC Solutions,3.8,79,607.0,Packaging ,Vadodara
8588,ClaySys,3.4,79,512.0,IT Services & Consulting ,Kakkanad
8589,INFOCRUNCH ANALYTICS,3.7,79,292.0,Analytics & KPO ,New Delhi
8590,Vega Industries,4.2,79,387.0,Beauty & Personal Care ,Noida
8591,21North,3.0,79,403.0,Internet ,Bangalore
8592,SHRI LAKSHMI STEEL SUPPLIERS,3.5,79,383.0,Iron & Steel ,Bangalore/Bengaluru
8593,Simplify Healthcare,3.3,79,941.0,Software Product ,Chicago
8594,AddWeb Solution,4.5,79,135.0,IT Services & Consulting ,Ahmedabad
8595,GMR DIAL,4.1,79,351.0,Engineering & Construction ,New Delhi
8596,Gurukul School,4.4,79,411.0,Education & Training ,Ghaziabad
8597,JUNIPER GREEN ENERGY,4.2,79,395.0,Power ,Delhi
8598,JPM INDUSTRIES,3.7,79,451.0,Industrial Machinery ,Gurgaon
8599,Colgate Global Business Services,4.2,79,729.0,IT Services & Consulting ,Mumbai
8600,Paramount,3.2,79,768.0,IT Services & Consulting ,Jalandhar
8601,North West Carrying Co.,3.8,79,415.0,Logistics ,Gurgaon/Gurugram
8602,Dolphin Sutures,4.3,79,114.0,Medical Equipment ,Bengaluru
8603,BBD University,3.1,79,218.0,Financial Services ,Lucknow
8604,Trustline Securities,4.5,79,363.0,Investment Banking / Venture Capital / Private Equity ,Noida
8605,Sarva Shiksha Abhiyan,3.7,79,178.0,Non-Profit ,Chandauli
8606,Adma Solutions,4.2,79,255.0,BPO ,New Delhi
8607,Indian Red Cross Society,4.3,79,293.0,Non-Profit ,New Delhi
8608,Chevrolet,4.5,79,257.0,Automobile ,Detroit
8609,Viom Networks,4.2,79,152.0,Telecom ,Gurgaon
8610,The World Bank,4.5,79,801.0,Banking ,Washington
8611,Krishna Institute of Medical Sciences,4.2,79,481.0,Healthcare ,Karad
8612,C & C Constructions,4.0,79,323.0,Engineering & Construction ,Gurgaon
8613,Nippon Data Systems,4.0,79,763.0,IT Services & Consulting ,Noida
8614,Infoblox,4.4,79,821.0,IT Services & Consulting ,Santa Clara
8615,SHL,3.6,79,1200.0,Recruitment ,Thames Ditton
8616,codeMantra,3.2,79,725.0,IT Services & Consulting ,Burlington
8617,Radiate E Services,2.6,79,432.0,BPO ,Noida
8618,IMCO Engineering & Construction,4.6,79,141.0,Engineering & Construction ,Ahmadi
8619,Marche Retail,3.1,79,344.0,Retail ,New Delhi
8620,codeMantra,3.2,79,725.0,IT Services & Consulting ,Burlington
8621,Infoblox,4.4,79,821.0,IT Services & Consulting ,Santa Clara
8622,Viom Networks,4.2,79,152.0,Telecom ,Gurgaon
8623,The World Bank,4.5,79,801.0,Banking ,Washington
8624,Wyzmindz Solutions,3.2,79,457.0,IT Services & Consulting ,Bengaluru
8625,Robo Silicon,4.2,79,368.0,Metals & Mining ,Hyderabad
8626,Chevrolet,4.5,79,257.0,Automobile ,Detroit
8627,Amplifon,3.6,79,367.0,Medical Equipment ,Milan
8628,Oswal Industries,3.8,79,441.0,Financial Services ,Mumbai
8629,Artech,3.3,79,795.0,Architecture & Interior Design ,Morristown
8630,Krishna Institute of Medical Sciences,4.2,79,481.0,Healthcare ,Karad
8631,Louis Dreyfus Commodities,4.3,79,690.0,501-1k Employees ,Rotterdam
8632,Walmart Labs,3.9,79,123.0,Bengaluru/Bangalore +3 more,Bengaluru/Bangalore
8633,Optimize IT Systems,3.8,79,601.0,IT Services & Consulting ,Bidhannagar
8634,Alexander Mann Solutions,3.1,79,270.0,Recruitment ,London
8635,Voltamp Transformers,3.4,79,593.0,Electrical Equipment ,Vadodara/Baroda
8636,Finicity,3.7,79,701.0,Financial Services ,Murrah
8637,UCC,4.6,79,269.0,Engineering & Construction ,Lusail
8638,RELX Group,3.9,79,410.0,Internet ,London
8639,Meena Bazaar,4.0,79,601.0,Fashion & Textile ,Gurgaon/Gurugram
8640,Wyzmindz Solutions,3.2,79,457.0,IT Services & Consulting ,Bengaluru
8641,Karbonn Mobile,3.7,79,267.0,Electronics Manufacturing ,Bengaluru
8642,Saroj Educational Group,4.6,79,103.0,Education & Training ,Lucknow
8643,inMorphis Services,4.4,79,540.0,IT Services & Consulting ,Boston
8644,Br.CAT International,3.8,79,172.0,Oil & Gas ,Al Khobar
8645,Nivara Home Finance,4.1,79,378.0,Financial Services ,Bengaluru
8646,Ananda Dairy,4.1,79,383.0,Agriculture ,Noida
8647,Capline Services,3.2,79,549.0,Healthcare ,Noida
8648,Vibatel Solutions,3.8,79,365.0,BPO ,Secunderabad
8649,Shreeji Infrastructure,3.5,79,381.0,Engineering & Construction ,Jabalpur
8650,Lloyds Metals And Energy,3.6,79,460.0,Iron & Steel ,Chandrapur
8651,BML Munjal University,3.8,79,355.0,Education & Training ,Delhi/NCR
8652,Apollo Home Healthcare,4.0,79,320.0,Healthcare ,Delhi/NCR
8653,Simplify Healthcare,3.3,79,941.0,Software Product ,Chicago
8654,AddWeb Solution,4.5,79,135.0,IT Services & Consulting ,Ahmedabad
8655,Daurala Sugar Works,4.0,79,374.0,501-1k Employees ,Meerut
8656,ClaySys,3.4,79,512.0,IT Services & Consulting ,Kakkanad
8657,CADS Software,3.8,79,497.0,IT Services & Consulting ,Chennai
8658,SHRI LAKSHMI STEEL SUPPLIERS,3.5,79,383.0,Iron & Steel ,Bangalore/Bengaluru
8659,Rishi FIBC Solutions,3.8,79,607.0,Packaging ,Vadodara
8660,Vega Industries,4.2,79,387.0,Beauty & Personal Care ,Noida
8661,21North,3.0,79,403.0,Internet ,Bangalore
8662,JAAC TECHNO SERVICES,4.2,79,229.0,Industrial Machinery ,Vadodara
8663,Repos Energy,3.7,79,431.0,Power ,Pune
8664,CRED,3.8,79,1300.0,FinTech ,Bangalore
8665,Amalgam Steel,4.0,79,521.0,201-500 Employees ,Jamshedpur
8666,Agrim,3.5,79,411.0,Agriculture ,Gurgaon/Gurugram
8667,The BIM Engineers,4.2,79,530.0,Engineering & Construction ,Kampen
8668,GMR DIAL,4.1,79,351.0,Engineering & Construction ,New Delhi
8669,INFOCRUNCH ANALYTICS,3.7,79,292.0,Analytics & KPO ,New Delhi
8670,"East Wind Footwear Company Ltd.,",4.4,79,378.0,Fashion & Textile ,Cheyyar
8671,Sms Envocare,4.1,79,475.0,Waste Management ,Nagpur
8672,Believers Church Medical College Hospital,4.2,79,292.0,Healthcare ,Thiruvalla
8673,Agon IT Solutions,4.4,79,1500.0,51-200 Employees ,Hyderabad/Secunderabad
8674,Turing,3.9,79,514.0,Internet ,Palo Alto
8675,KMC HOSPITAL,3.8,79,335.0,Healthcare ,Coimbatore
8676,Thoughtsol Infotech,4.3,79,349.0,IT Services & Consulting ,New Delhi
8677,Gurukul School,4.4,79,411.0,Education & Training ,Ghaziabad
8678,Decorpot,3.1,79,435.0,Architecture & Interior Design ,Bengaluru/Bangalore
8679,JPM INDUSTRIES,3.7,79,451.0,Industrial Machinery ,Gurgaon
8680,Karbonn Mobile,3.7,79,267.0,Electronics Manufacturing ,Bengaluru
8681,Turing,3.9,79,514.0,Internet ,Palo Alto
8682,Indovision Services,3.9,79,547.0,IT Services & Consulting ,Delhi/NCR
8683,Homesfy - Craft Financial Advisors,4.0,78,357.0,Real Estate ,Thane
8684,Medgulf Construction Company,3.7,78,259.0,Engineering & Construction ,Doha
8685,Detox Group,4.0,78,508.0,51-200 Employees ,Surat
8686,Digital Academy 360,4.7,78,168.0,Education & Training ,Bangalore/Bengaluru
8687,Core Energy Systems,4.1,78,353.0,Power ,Navi Mumbai
8688,Shriji Polymers,4.2,78,392.0,Packaging ,Ujjain
8689,Sparsh BPO Services,3.9,78,256.0,BPO ,Mumbai
8690,Apeejay Surrendra Group,4.1,78,533.0,FMCG ,Kolkata
8691,Golden Star Facilities and Services,4.5,78,377.0,Facility Management Services ,Hyderabad
8692,Mody University Science Technology,3.3,78,355.0,Education & Training ,Lakshmangarh
8693,The Zuri Hotels & Resorts,4.3,78,279.0,Hospitality ,Bengaluru
8694,Aqua Group,4.3,78,407.0,Industrial Machinery ,Coimbatore
8695,SDP & Associates (Office),3.1,78,246.0,Accounting & Auditing ,Kolkata
8696,Digamber Finance,3.8,78,336.0,Financial Services ,Jaipur
8697,Sarla Advantech,4.0,78,706.0,Engineering & Construction ,Navi Mumbai
8698,iTech India,3.6,78,541.0,IT Services & Consulting ,Chennai
8699,Ksolves India Limited,3.2,78,612.0,IT Services & Consulting ,Noida
8700,Vardhman Acrylics,3.7,78,500.0,Fashion & Textile ,Bharuch
8701,Trinity Engineers,3.9,78,513.0,Automobile ,Pune
8702,Shetty Infraservices,4.1,78,366.0,IT Services & Consulting ,Mumbai
8703,Besmak Components,3.9,78,541.0,Auto Components ,Kanchipuram
8704,Bansal Wire Industries,4.0,78,508.0,Iron & Steel ,New Delhi
8705,Bhash Software Labs,3.7,78,153.0,Software Product ,Chennai
8706,Omni Hospital,3.7,78,423.0,Healthcare ,Hyderabad
8707,Mody University Science Technology,3.3,78,355.0,Education & Training ,Lakshmangarh
8708,Core Energy Systems,4.1,78,353.0,Power ,Navi Mumbai
8709,Cholamandalam Securities,3.8,78,427.0,Investment Banking / Venture Capital / Private Equity ,chennai
8710,ALBANY MOLECULAR RESEARCH INC,4.5,78,290.0,Pharma ,Albany
8711,Omnicom Media Group,3.5,78,858.0,Marketing & Advertising ,New York
8712,Kemin Industries,4.2,78,420.0,Biotechnology ,Des Moines
8713,Kingfisher Airlines,4.6,78,259.0,Aviation ,Mumbai
8714,Government of Kerala,4.1,78,490.0,Government ,Thiruvananthapuram
8715,K7 Computing,4.3,78,538.0,IT Services & Consulting ,Chennai
8716,SS Construction,4.3,78,617.0,Engineering & Construction ,Chandigarh
8717,Utsav Fashion,3.5,78,311.0,Internet ,Delhi/NCR
8718,Govt of Karnataka,3.9,78,455.0,Government ,Bengaluru
8719,Orient Blackswan,4.4,78,317.0,Printing & Publishing ,Hyderabad
8720,Smartchem Technologies,3.7,78,440.0,Agro Chemicals ,Pune
8721,rProcess Outsourcing Services,3.7,78,338.0,Analytics & KPO ,Bengaluru
8722,TEXILA AMERICAN UNIVERSITY,4.2,78,149.0,Education & Training ,Guyana
8723,Cambridge School,4.1,78,401.0,Education & Training ,New Delhi
8724,AG&P Pratham,3.9,78,429.0,Chennai +14 more,Chennai
8725,Government of Kerala,4.1,78,490.0,Government ,Thiruvananthapuram
8726,Utsav Fashion,3.5,78,311.0,Internet ,Delhi/NCR
8727,SS Construction,4.3,78,617.0,Engineering & Construction ,Chandigarh
8728,Smile Foundation,4.1,78,422.0,Non-Profit ,Delhi/NCR
8729,Chiripal Group,3.5,78,422.0,10k-50k Employees ,Ahmedabad
8730,Computer Generated Solutions,3.4,78,749.0,IT Services & Consulting ,New York
8731,Global Payments,4.2,78,685.0,FinTech ,Atlanta
8732,Titan Biotech,3.1,78,501.0,Agro Chemicals ,Delhi/NCR
8733,Aditya Auto Products & Engineering,3.4,78,720.0,Auto Components ,Bengaluru
8734,K7 Computing,4.3,78,538.0,IT Services & Consulting ,Chennai
8735,Telecomone Teleservices,3.8,78,454.0,Telecom ,Bengaluru
8736,Clove Technologies,3.6,78,489.0,IT Services & Consulting ,Hyderabad/Secunderabad
8737,Tyco International,4.3,78,529.0,Law Enforcement & Security ,New Jersey
8738,S R Enterprises,3.8,78,649.0,Electrical Equipment ,Mumbai
8739,Omni Hospital,3.7,78,423.0,Healthcare ,Hyderabad
8740,SOTI,3.6,78,986.0,Software Product ,Mississauga
8741,Kemin Industries,4.2,78,420.0,Biotechnology ,Des Moines
8742,Aggreko,4.4,78,302.0,Power ,Glasgow
8743,Orient Blackswan,4.4,78,317.0,Printing & Publishing ,Hyderabad
8744,Indian Potash,3.8,78,379.0,Agro Chemicals ,Chennai
8745,Commerce Pundit,3.7,78,547.0,IT Services & Consulting ,2675 Breckinridge Blvd
8746,Interglobe Technology Quotient,4.0,78,520.0,Aviation ,Gurgaon
8747,Kingfisher Airlines,4.6,78,259.0,Aviation ,Mumbai
8748,Omnicom Media Group,3.5,78,858.0,Marketing & Advertising ,New York
8749,Element14,4.3,78,710.0,Semiconductors ,Singapore
8750,Medical Trust Hospital,4.2,78,466.0,Healthcare ,Kochi/Cochin
8751,Doosan Babcock,4.4,78,209.0,Engineering & Construction ,Crawley
8752,Mangalore Chemicals & Fertilizers,4.3,78,508.0,Agro Chemicals ,Bangalore/Bengaluru
8753,Primetals Technologies,4.2,78,550.0,Industrial Machinery ,London
8754,Multi Commodity Exchange of India,3.4,78,745.0,Financial Services ,Mumbai
8755,Lindstrom Services,3.9,78,399.0,Fashion & Textile ,Helsinki
8756,Genus Innovation,3.7,78,393.0,Power ,Jaipur
8757,Sovereign Health,2.9,78,270.0,Fitness & Wellness ,San Clemente
8758,Cholamandalam Securities,3.8,78,427.0,Investment Banking / Venture Capital / Private Equity ,chennai
8759,Manipal Group,4.0,78,850.0,Healthcare ,Bangalore/Bengaluru
8760,OCS Services,4.1,78,516.0,Oil & Gas ,Dubai
8761,UpMan Placements,4.1,78,194.0,Recruitment ,Ahmedabad
8762,Calibrated Healthcare Systems,3.6,78,324.0,Healthcare ,Ontario
8763,Prabha Industries,3.7,78,529.0,Chemicals ,Chennai
8764,Chirayu Medical College & Hospital,4.0,78,317.0,Healthcare ,Bhopal
8765,Sobha Engineering Contracting,3.9,78,310.0,Engineering & Construction ,Dubai
8766,Nando's,3.9,78,302.0,Hospitality ,Putney
8767,JSS Medical Research,3.6,78,483.0,Clinical Research ,Saint-Laurent
8768,Govt of Karnataka,3.9,78,455.0,Government ,Bengaluru
8769,Winkies,3.7,78,166.0,Kolkata +17 more,Kolkata
8770,Fitkids Education and Training,3.2,78,239.0,Education & Training ,Bangalore
8771,Jawaharlal Nehru Medical College,4.0,78,289.0,Education & Training ,Ajmer
8772,Poddar Tyres,3.9,78,339.0,Auto Components ,Mumbai
8773,Shetty Infraservices,4.1,78,366.0,IT Services & Consulting ,Mumbai
8774,Bhash Software Labs,3.7,78,153.0,Software Product ,Chennai
8775,WEBSOL ENERGY SYSTEMS,3.2,78,296.0,Semiconductors ,Falta
8776,Velankani Electronics,3.6,78,617.0,Electronics Manufacturing ,Bangalore/Bengaluru
8777,Caterpillar Signs,3.6,78,433.0,Printing & Publishing ,Ahmedabad
8778,Servosys Solutions,3.0,78,836.0,Financial Services ,Gurgaon
8779,International Paper APPM,4.2,78,444.0,Pulp & Paper ,Hyderabad
8780,Essencea Infoserv,2.5,78,272.0,BPO ,Hyderabad/Secunderabad
8781,Adbuffs,4.6,78,64.0,Internet ,Kolkata
8782,Intello Labs Pvt Ltd,3.4,78,455.0,IT Services & Consulting ,Gurgaon
8783,SDP & Associates (Office),3.1,78,246.0,Accounting & Auditing ,Kolkata
8784,Arvind Textile Mills,4.5,78,500.0,Fashion & Textile ,Ahmedabad
8785,Punjab State Power Corporation,3.8,78,183.0,Power ,Patiala
8786,Rubicon Skill Development,2.3,78,274.0,EdTech ,Pune
8787,Press Fit Pipe And Profile,3.9,78,270.0,Building Material ,Bhiwandi
8788,Digamber Finance,3.8,78,336.0,Financial Services ,Jaipur
8789,Chqbook.com,3.2,78,438.0,Financial Services ,Gurgaon
8790,Goddres Pharmaceuticals,3.1,78,162.0,Pharma ,Mumbai
8791,AG&P Pratham,3.9,78,429.0,Chennai +14 more,Chennai
8792,Paytail,3.2,78,260.0,FinTech ,Delhi
8793,AlmaBetter,3.6,78,470.0,Bengaluru/Bangalore +5 more,Bengaluru/Bangalore
8794,ADNOC Distribution,3.8,78,255.0,Oil & Gas ,Dubai
8795,Sourcedesk Global,4.3,78,145.0,IT Services & Consulting ,Toronto
8796,Cambridge School,4.1,78,401.0,Education & Training ,New Delhi
8797,The Digital Group Infotech,3.9,78,744.0,IT Services & Consulting ,Princeton
8798,JPAL,4.5,77,136.0,Analytics & KPO ,Cambridge
8799,Akorn,4.3,77,270.0,Pharma ,Lake Forest
8800,Heureux Software Solutions,3.8,77,130.0,IT Services & Consulting ,Delhi/NCR
8801,Apicore Pharmaceuticals,3.8,77,535.0,Pharma ,Vadodara
8802,Unipath Specialty Laboratory,4.2,77,487.0,Healthcare ,Kolkata
8803,Srmb Steel,3.2,77,321.0,Iron & Steel ,Kolkata
8804,Zydus Pharma,3.9,77,402.0,Pharma ,Mumbai
8805,Apeejay School,3.2,77,420.0,Education & Training ,New Delhi
8806,U K Paints,3.2,77,298.0,Building Material ,New Delhi
8807,DigiTech Call System,2.7,77,428.0,BPO ,noida
8808,Shiksha Financial Services India,3.7,77,453.0,Financial Services ,Chennai
8809,Myanatomy Integration,4.6,77,121.0,Recruitment ,bangalore
8810,FINNEW SOLUTIONS,4.4,77,496.0,Financial Services ,Bangalore/Bengaluru
8811,Affordplan,2.8,77,513.0,Internet ,Delhi
8812,Diversey India Hygiene,3.8,77,599.0,201-500 Employees ,Mumbai
8813,Verinite Technologies,4.0,77,464.0,FinTech ,Pune
8814,Qarmatek Services,3.4,77,458.0,Facility Management Services ,Ahmedabad
8815,Kips Learning Private Limited,4.5,77,170.0,Printing & Publishing ,Noida
8816,S.K.B. Builders,3.7,77,347.0,Engineering & Construction ,New Delhi
8817,Mechanical Contracting and Services Company,3.7,77,261.0,Engineering & Construction ,Manama
8818,Nordex India,3.7,77,756.0,Internet ,Hamburg
8819,Achievers Spot,4.5,77,31.0,Education & Training ,Chennai
8820,AND India,3.9,77,252.0,Mumbai +25 more,Mumbai
8821,Q Tech Microelectronics India,3.5,77,382.0,10k-50k Employees ,Greater Noida
8822,Trufedu Budgetary Education,3.7,77,114.0,Financial Services ,Bengaluru/Bangalore
8823,iXceed Solutions,4.0,77,114.0,Recruitment ,London
8824,Believe Cosmetics,3.4,77,332.0,Bengaluru/Bangalore +12 more,Bengaluru/Bangalore
8825,Amantya Technologies,3.6,77,674.0,IT Services & Consulting ,Manassas
8826,O3 Hire,3.8,77,99.0,Management Consulting ,Ludhiana
8827,Exotel,2.8,77,733.0,Internet ,Bangalore
8828,Dyninno,3.8,77,315.0,IT Services & Consulting ,Gurgaon/Gurugram
8829,Unique Infra Engineering,3.5,77,466.0,Engineering & Construction ,Udaipur
8830,The Walt Disney Company,4.0,77,881.0,Media & Entertainment ,Burbank
8831,Encore Healthcare,3.7,77,288.0,Pharma ,Mumbai
8832,Epicu Agro Products,3.4,77,423.0,Food Processing ,Delhi
8833,ATPI,4.0,77,715.0,Travel & Tourism ,London
8834,DDF Consultants,4.0,77,490.0,Healthcare ,New Delhi
8835,Banas Dairy,3.7,77,319.0,Food Processing ,Palanpur
8836,Goqii,3.8,77,331.0,Fitness & Wellness ,Mumbai
8837,Patni Computer Systems,4.6,77,517.0,Consumer Electronics & Appliances ,Mumbai
8838,Kingdom of Dreams,2.7,77,336.0,Media & Entertainment ,Gurgaon
